sitename,countryid,countrycode,itemrank,sweepid,latitude,uniqueident,infothree,ar,address,categoryurl,storeid,area,zipcode,infofive,openingtimes,infofour,categorypath,addresstype,bilanzgesellschaft,pagenumber,infotwo,overlayoperatordata,createdon,longitude,nf
Lidl,3209,FR,227,14001,48.06383,Lidl_FR_3209_14001,,18,Lieudit Nermont,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3209,LA CHAPELLE DU NOYER,28200,,lun-sam 8h30-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,1.33252,TRUE
Lidl,435,FR,230,14001,49.90372,Lidl_FR_435_14001,,25,284 rue du Faubourg de Hem,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_435,AMIENS,80000,,lun-ven 8h30-19h30 /  sam 8h30-19h,,FR,1,1,8,,,17/02/2015 18:29,2.27401,TRUE
Lidl,345,FR,250,14001,49.22201,Lidl_FR_345_14001,,25,Avenue du Maréchal Juin,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_345,REIMS MURIGNY,51100,,lun-ven 8h30-19h30 sam 8h30-19h,,FR,1,1,8,bake,,17/02/2015 18:29,4.01653,TRUE
Lidl,3011,FR,18,14001,48.8102,Lidl_FR_3011_14001,,10,74 avenue Marx Dormoy,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3011,MONTROUGE,92120,,lun-sam : 08:30 - 20:00,,FR,1,1,8,bake,,17/02/2015 18:29,2.31818,TRUE
Lidl,1482,FR,19,14001,48.899,Lidl_FR_1482_14001,,10,55 rue Raspail,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1482,LEVALLOIS PERRET,92300,,lun-sam : 09:00 - 20:00,,FR,1,1,8,,,17/02/2015 18:29,2.28963,TRUE
Lidl,1844,FR,21,14001,48.83846,Lidl_FR_1844_14001,,10,205-207 avenue de Versailles,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1844,PARIS,75016,,lun-sam : 08:30- 20:30,,FR,1,1,8,,,17/02/2015 18:29,2.25981,TRUE
Lidl,1301,FR,22,14001,48.9098,Lidl_FR_1301_14001,,6,122 avenue du Général Leclerc,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1301,CLICHY,92110,,lun-sam 9h-20h,,FR,1,1,8,,,17/02/2015 18:29,2.30685,TRUE
Lidl,3215,FR,24,14001,48.80579,Lidl_FR_3215_14001,,10,54 avenue de Paris,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3215,CHATILLON,92320,,lun-sam : 08:30 - 20:00,,FR,1,1,8,,,17/02/2015 18:29,2.29196,TRUE
Lidl,1062,FR,25,14001,48.88098,Lidl_FR_1062_14001,,10,C.C. Henri Dunant - 56 Boulevard du Général Leclerc,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1062,LES LILAS,93260,,lun-ven : 09:30 - 20:00 sam : 09:30 - 19:00,,FR,1,1,8,bake,,17/02/2015 18:29,2.42597,TRUE
Lidl,1307,FR,27,14001,48.91667,Lidl_FR_1307_14001,,26,44 rue des Grésillons,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1307,ASNIERES SUR SEINE,92600,,lun-sam: 08:30-20:00,,FR,1,1,8,,,17/02/2015 18:29,2.30583,TRUE
Lidl,2320,FR,1,14001,48.87008,Lidl_FR_2320_14001,,10,8 boulevard de Strasbourg/17-19 rue du Faubourg St Martin,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2320,PARIS,75010,,lun-sam : 08:00 - 21:00,,FR,1,1,8,bake,,17/02/2015 18:29,2.35505,TRUE
Lidl,1620,FR,2,14001,48.86396,Lidl_FR_1620_14001,,10,83 Rue Saint Maur,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1620,PARIS,75011,,lun-sam : 08:30 - 20:00,,FR,1,1,8,,,17/02/2015 18:29,2.37836,TRUE
Lidl,2629,FR,3,14001,48.87578,Lidl_FR_2629_14001,,10,boulevard de la Villette 53/55,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2629,Paris,75010,,lun-sam : 08:00 - 21:00,,FR,1,1,8,,,17/02/2015 18:29,2.3723,TRUE
Lidl,1071,FR,15,14001,48.81918,Lidl_FR_1071_14001,,10,13 Avenue Pierre Semard,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1071,IVRY SUR SEINE,94200,,lun-sam : 08:30 - 20:00,,FR,1,1,8,bake,,17/02/2015 18:29,2.38018,TRUE
Lidl,1491,FR,16,14001,48.90132,Lidl_FR_1491_14001,,10,101-103 boulevard Victor Hugo,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1491,CLICHY,92110,,lun-sam : 09:00 - 20:00,,FR,1,1,8,,,17/02/2015 18:29,2.31655,TRUE
Lidl,3257,FR,11,14001,48.89762,Lidl_FR_3257_14001,,10,47 rue Belliard,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3257,PARIS,,,lun-sam : 08:30 - 20:30,,FR,1,1,8,,,17/02/2015 18:29,2.34612,TRUE
Lidl,1077,FR,12,14001,48.85332,Lidl_FR_1077_14001,,10,73 Rue des Pyrénées,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1077,PARIS,75020,,lun-sam : 09:00 - 20:00,,FR,1,1,8,,,17/02/2015 18:29,2.40567,TRUE
Lidl,2687,FR,7,14001,48.82291,Lidl_FR_2687_14001,,10,90 boulevard Jourdan,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2687,PARIS,75014,,lun-sam : 08:30 - 20:00,,FR,1,1,8,,,17/02/2015 18:29,2.32775,TRUE
Lidl,3015,FR,29,14001,48.84266,Lidl_FR_3015_14001,,10,9 rue Dailly,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3015,SAINT CLOUD,,,lun-sam : 08:30 - 20:30,,FR,1,1,8,,,17/02/2015 18:29,2.22096,TRUE
Lidl,3246,FR,58,14001,48.96542,Lidl_FR_3246_14001,,26,41 boulevard Gabriel Péri,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3246,SANNOIS,95110,,lun-sam : 08:30-20:00,,FR,1,1,8,bake,,17/02/2015 18:29,2.26205,TRUE
Lidl,2863,FR,59,14001,48.97866,Lidl_FR_2863_14001,,26,211 avenue de la Division Leclerc,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2863,ENGHIEN LES BAINS,95880,,lun-sam 8h30-19h30,,FR,1,1,8,,,17/02/2015 18:29,2.30489,TRUE
Lidl,665,FR,61,14001,48.91142,Lidl_FR_665_14001,,6,20-26 boulevard Jean Moulin,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_665,LIVRY GARGAN,93190,,lun-sam 08:30-20:00 dim 09:00-12:00,,FR,1,1,8,bake,,17/02/2015 18:29,2.51415,TRUE
Lidl,2690,FR,42,14001,48.88717,Lidl_FR_2690_14001,,26,73 rue Sadi Carnot,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2690,NANTERRE,92000,,lun-sam 9h-19h30,,FR,1,1,8,,,17/02/2015 18:29,2.20819,TRUE
Lidl,2405,FR,44,14001,48.77614,Lidl_FR_2405_14001,,19,Avenue d'Alfortville,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2405,CHOISY LE ROI,94600,,lun-sam 08:30-20:30,,FR,1,1,8,,,17/02/2015 18:29,2.41649,TRUE
Lidl,2683,FR,46,14001,48.88463,Lidl_FR_2683_14001,,6,95 boulevard d'Alsace Lorraine,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2683,ROSNY SOUS BOIS,93110,,lun-sam 8h30-20h,,FR,1,1,8,bake,,17/02/2015 18:29,2.48422,TRUE
Lidl,1617,FR,53,14001,48.92686,Lidl_FR_1617_14001,,6,87/95 Avenue Paul Vaillant Couturier,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1617,LE BLANC MESNIL,93150,,lun-sam 8h30-19h30,,FR,1,1,8,,,17/02/2015 18:29,2.47273,TRUE
Lidl,616,FR,54,14001,48.94153,Lidl_FR_616_14001,,26,Boulevard Lénine - ZAC Val Notre-Dame,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_616,ARGENTEUIL,95100,,lun-sam 8h30-20h,,FR,1,1,8,bake,,17/02/2015 18:29,2.22941,TRUE
Lidl,1084,FR,56,14001,48.77669,Lidl_FR_1084_14001,,19,5 Rue Emmanuel Chabrier,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1084,CRETEIL,94000,,lun-sam 8h30-20h,,FR,1,1,8,,,17/02/2015 18:29,2.46345,TRUE
Lidl,1051,FR,63,14001,48.73311,Lidl_FR_1051_14001,,19,Cours de Verdun,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1051,VILLENEUVE LE ROI,94290,,magasin fermé jusqu'au 24/02/2015 inclus pour travaux de démolition reconstruction,,FR,1,1,8,,,17/02/2015 18:29,2.40674,TRUE
Lidl,1039,FR,64,14001,48.77458,Lidl_FR_1039_14001,,19,Rue des Amériques - ZAC du Petit Marais,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1039,SUCY EN BRIE,94370,,lun-sam 08:30-20:00,,FR,1,1,8,bake,,17/02/2015 18:29,2.49832,TRUE
Lidl,2401,FR,48,14001,48.89474,Lidl_FR_2401_14001,,6,Rue Edouard Vaillant - ZAC de la Remise à Jorelle,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2401,BONDY,93140,,lun-sam :08:30-20:00,,FR,1,1,8,,,17/02/2015 18:29,2.48808,TRUE
Lidl,1082,FR,51,14001,48.91373,Lidl_FR_1082_14001,,6,20-26 Avenue Henri Varagnat,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1082,BONDY,93140,,lun-sam 08:30-20:00 dim 09:00-12:00,,FR,1,1,8,bake,,17/02/2015 18:29,2.48277,TRUE
Lidl,1057,FR,73,14001,48.83405,Lidl_FR_1057_14001,,19,5 Chemin des Prunais - Rue Sancho Pança,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1057,VILLIERS SUR MARNE,94350,,lun-sam 08:00-20:30,,FR,1,1,8,,,17/02/2015 18:29,2.54811,TRUE
Lidl,1042,FR,75,14001,48.73019,Lidl_FR_1042_14001,,26,ZAC du Pileu - Rue Lavoisier,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1042,MASSY,91300,,lun-ven 9h-19h30 sam 9h-19h,,FR,1,1,8,,,17/02/2015 18:29,2.23985,TRUE
Lidl,1367,FR,34,14001,48.91409,Lidl_FR_1367_14001,,6,Route de Stalingrad - ZAC Voltaire,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1367,DRANCY,93700,,lun-sam: 08:30-20:00,,FR,1,1,8,,,17/02/2015 18:29,2.43439,TRUE
